Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento 10M;Dir Viento 10M;Temperatura;HR;Presion Baro;Rad Solar;Precipitacion
11-02-2024 11:00;12;6;1;0,3;1,3;0;0,15;15,7;1,3;288;20,8;42,24;565;352;0
11-02-2024 12:00;16;5;1,2;0,4;1,6;0;0,16;16,7;2,3;188;21,8;39,59;565;536;0
11-02-2024 13:00;15;7;1,4;0,6;2;0;0,16;16,4;2,2;167;22;38,68;564;475;0
11-02-2024 14:00;20;6;1,5;0,4;1,9;0;0,15;16,2;2,4;157;23,3;35,05;564;712;0
11-02-2024 15:00;17;7;2;0,9;2,9;0;0,17;16,1;2,3;132;24;33,6;563;660;0
11-02-2024 16:00;14;6;2,3;1,2;3,5;0;0,16;16,7;2;141;25;29,74;563;486;0
11-02-2024 17:00;12;7;2,3;1,6;4;0;0,18;16,3;1,8;108;24,6;30,47;562;271;0
11-02-2024 18:00;20;9;2;3,4;5,3;0;0,22;15,2;1,5;284;20,2;42,49;563;26;0
11-02-2024 19:00;25;14;0,3;2,7;3;0;0,19;17;1,2;220;17;65,47;563;0;0
11-02-2024 20:00;28;13;5,7;17,4;23,2;0;0,45;6,5;0,9;347;15,3;69,53;564;0;0
11-02-2024 21:00;29;13;6,4;13,8;20,2;0;0,32;6,2;0,9;117;14,2;66,68;565;0;0
11-02-2024 22:00;30;15;4,5;11,3;15,8;0;0,26;7,7;1;129;13,9;70,62;565;0;0
11-02-2024 23:00;23;16;7;16,2;23,2;0;0,34;3,6;0,8;342;12,4;73,12;565;0;0
11-02-2024 24:00;21;14;17,1;12,4;29,4;0;0,35;4,2;0,9;334;11,8;75,66;565;0;0
12-02-2024 01:00;35;15;74,4;16,9;91,4;0;0,69;0;0,7;308;10,1;79,66;565;0;0
12-02-2024 02:00;31;16;21,1;16;37;0;0,39;0,1;0,5;330;9,5;82,59;564;0;0
12-02-2024 03:00;25;18;42;14,4;56,4;0;0,39;0;0,8;347;8,8;83,7;564;0;0
12-02-2024 04:00;29;13;42,8;14,4;57,2;0;0,3;0;0,8;303;8,8;84,95;564;0;0
12-02-2024 05:00;33;17;13,4;14,3;27,8;0;0,26;0;0,6;278;8,7;85,44;564;0;0
12-02-2024 06:00;43;23;19,4;13;32,4;0;0,27;0,1;0,4;268;7,9;85,3;564;0;0
12-02-2024 07:00;47;25;0;0;0;0;0,94;0,5;0,6;263;7,4;85,05;564;7;0
12-02-2024 08:00;78;43;128,6;19,6;148,1;0;1,32;1,5;1;334;13,5;85,83;565;194;0
12-02-2024 09:00;44;25;33,8;14,3;48,1;0;0,55;6,6;1;321;18,5;64;565;393;0
12-02-2024 10:00;37;17;13,9;9,4;23,3;0;0,3;11,8;1,1;317;21,1;51,14;565;590;0
12-02-2024 11:00;30;15;4,9;4,7;9,6;0;0,19;16,4;1,6;328;22,1;41,6;565;628;0
12-02-2024 12:00;30;14;2,2;2,4;4,7;0;0,16;20,3;1,5;311;23,4;38,12;564;705;0
12-02-2024 13:00;30;11;2,6;3;5,5;0;0,17;21,1;1,3;217;24,9;33,6;563;711;0
12-02-2024 14:00;25;10;1,9;3,8;5,8;0;0,18;21,1;1,4;251;23,9;34,59;563;295;0
12-02-2024 15:00;46;17;0,9;3,1;4;0;0,19;26,1;2,7;273;21,9;46,27;563;255;0
12-02-2024 16:00;66;17;0,8;5;5,8;0;0,18;24;1,9;234;21,5;50,03;562;128;0
12-02-2024 17:00;59;28;0,8;7,2;8;0;0,25;26,8;1,9;251;20,1;57,98;562;114;0
12-02-2024 18:00;50;26;0,4;5,6;6,1;0;0,22;25;1,5;245;19,4;61,71;563;60;0
12-02-2024 19:00;46;31;0,3;8,6;8,9;0;0,29;21,6;1;226;16,6;69,94;563;0;0
12-02-2024 20:00;48;25;0,4;15,2;15,6;0;0,43;15,9;0,7;204;15,9;75,4;564;0;0
12-02-2024 21:00;49;35;0,4;16,9;17,3;0;0,47;11,2;0,5;245;15;77,5;565;0;0
12-02-2024 22:00;70;34;28,5;32,5;61,1;0;0,71;1,8;0,4;303;13,8;79,27;565;0;0
12-02-2024 23:00;79;40;125,1;30,3;155,4;0;1,3;0;0,4;160;12,9;82,14;565;0;0
12-02-2024 24:00;61;37;86,5;26,3;112,7;0;1;0,1;0,4;304;13,1;84,08;565;0;0
13-02-2024 01:00;66;37;92,8;23;115,8;0;0,79;0,2;0,5;306;12,4;83,09;565;0;0
13-02-2024 02:00;63;28;150,5;16,8;167,3;0;0,76;0;0,5;353;11,2;83,39;564;0;0
13-02-2024 03:00;37;22;65,5;13,5;79;0;0,55;0,1;0,5;329;10,6;84,15;564;0;0
13-02-2024 04:00;34;19;69,2;14;83,2;0;0,45;0,1;0,7;249;10,6;85,57;564;0;0
13-02-2024 05:00;46;33;103,9;15,1;118,9;0;0,57;0;0,6;313;10,5;85,93;564;0;0
13-02-2024 06:00;37;27;71,7;11,6;83,4;0;0,5;0,1;0,6;305;9,5;85,2;564;0;0
13-02-2024 07:00;82;60;262,1;20,6;282,8;0;2,06;0,2;0,5;353;9,5;85,69;565;7;0
13-02-2024 08:00;52;27;54,9;12,2;67,1;0;0,65;5,6;1,5;119;14,5;85,09;565;162;0
13-02-2024 09:00;37;22;7;5,9;12,9;0;0,25;12,4;1,8;100;18,6;65,69;565;358;0
13-02-2024 10:00;31;13;2,8;3,3;6,1;0;0,17;12,8;1,6;148;20,9;52,55;566;585;0
13-02-2024 11:00;42;22;0;0;0;0;0;0;2,3;339;21,1;48,24;565;659;0
13-02-2024 12:00;0;0;0;0;0;0;0;0;1,5;295;22,5;42,64;565;711;0,1
13-02-2024 13:00;0;19;0;0;0;0;0;0;1,5;269;24,4;34,6;564;911;0
13-02-2024 14:00;0;17;7;6,2;13,1;0;0,2;26,1;1,3;306;25;32,84;563;570;0
13-02-2024 15:00;28;11;1,4;2,2;3,6;0;0,18;24,1;1,3;284;24,5;32,52;563;343;0
13-02-2024 16:00;87;35;0,5;5,1;5,6;0;0,29;35,6;2,4;269;21,4;50,26;563;95;0
13-02-2024 17:00;80;28;0,5;7,5;8;0;0,28;30,4;2,6;253;19,7;60,48;563;62;0
13-02-2024 18:00;55;35;1,3;11,3;12,6;0;0,33;22;1,4;219;18,3;67,16;563;53;3,6
13-02-2024 19:00;44;21;20,2;25,6;45,7;0;0,6;5,5;1,3;96;14,6;75,44;564;0;10,4
13-02-2024 20:00;41;25;18,5;25,2;43,7;0;0,49;2,9;1;114;14,2;78,88;564;0;0
13-02-2024 21:00;48;20;7,1;14,7;21,8;0;0,27;7,8;1,5;115;14,6;77,88;565;0;0
13-02-2024 22:00;36;19;3,5;9,2;12,7;0;0,24;9,3;1,1;196;14,5;75,07;565;0;0
13-02-2024 23:00;30;19;0,6;7,3;7,8;0;0,22;7,6;0,6;317;13,2;77,57;565;0;0
13-02-2024 24:00;33;14;1,8;5,6;7,4;0;0,19;10,1;1,2;187;13;80,32;565;0;0
14-02-2024 01:00;35;14;6,7;7,4;14,1;0;0,21;9,3;0,9;284;13,8;76,89;565;0;0
14-02-2024 02:00;39;22;4,5;18,8;23,3;0;0,26;2,9;1,2;356;12,5;78,8;565;0;0
14-02-2024 03:00;38;23;3,3;14,3;17,6;0;0,21;4,8;0,8;313;12,1;80,76;565;0;0
14-02-2024 04:00;37;17;10,9;13,9;24,8;0;0,21;4,9;1,1;102;11,7;80,59;564;0;0
14-02-2024 05:00;31;15;7,5;11,4;18,9;0;0,19;8,9;1,8;92;12,1;79;564;0;0
14-02-2024 06:00;34;19;11,9;16,9;28,8;0;0,32;5,9;1,3;82;11,9;75,07;565;0;0
14-02-2024 07:00;55;29;47,4;26,4;73,8;0;0,73;1;0,9;50;11,3;77,33;565;10;0
14-02-2024 08:00;41;20;18,7;14,9;33,6;0;0,42;9,3;1,1;104;15,7;70,95;566;177;0
14-02-2024 09:00;36;18;5,9;5;10,9;0;0,23;14;1,7;101;19;52,83;566;434;0
14-02-2024 10:00;31;10;6,1;4,1;10,2;0;0,22;13,9;2,6;80;19,7;47,67;566;614;0
14-02-2024 11:00;33;12;5,9;4,4;10,3;0;0,22;13,9;2,6;87;19,5;46,68;566;533;0
14-02-2024 12:00;29;13;4,8;3,8;8,6;0;0,21;13,8;2,2;102;20,3;45,05;565;424;0
14-02-2024 13:00;38;10;4,8;4,7;9,5;0;0,23;14;2;130;20,1;45,83;565;364;0
14-02-2024 14:00;25;11;4;3;7;0;0,22;13,8;2,4;96;21,5;43,06;564;496;0
14-02-2024 15:00;34;19;7,6;6;13,6;0;0,3;12,2;2,8;46;20,3;46,16;564;302;0
14-02-2024 16:00;32;12;13;9,1;22,1;0;0,32;10;3,6;71;19,8;50,39;564;365;0
14-02-2024 17:00;39;16;10,8;9,6;20,5;0;0,41;9,8;3,7;70;16,2;58,21;564;68;0
14-02-2024 18:00;46;29;13,5;11,7;25,3;0;0,4;8,4;3,4;65;15,4;63,29;564;16;0
14-02-2024 19:00;38;18;8,7;10,8;19,5;0;0,42;8,2;2,5;78;15;64,68;565;0;0
14-02-2024 20:00;40;13;9,3;13;22,4;0;0,33;6,4;1,8;77;14,5;64,71;565;0;0
14-02-2024 21:00;34;17;8,7;12,1;20,8;0;0,29;7,2;2;72;14;65,25;565;0;0
14-02-2024 22:00;39;16;7,4;14,3;21,7;0;0,32;5,3;0,8;283;13,6;66,97;566;0;0
14-02-2024 23:00;24;12;3,9;12,1;16;0;0,27;6,8;0,9;103;13,5;68,35;566;0;0
14-02-2024 24:00;25;13;5,3;9,6;14,9;0;0,26;7,9;0,5;157;13,6;69,98;566;0;0
15-02-2024 01:00;34;18;13;19,4;32,3;0;0,3;1,8;0,5;170;12;73,41;565;0;0
15-02-2024 02:00;29;17;2,8;9,5;12,3;0;0,21;7,7;0,8;110;12,5;78,17;565;0;0
15-02-2024 03:00;27;14;1,4;5;6,3;0;0,2;10,1;1;88;13;75,19;564;0;0
15-02-2024 04:00;37;16;3;9,4;12,4;0;0,2;8;1;82;13;74,29;564;0;0
15-02-2024 05:00;36;20;9,6;15,3;25;0;0,26;6,8;1,6;86;13,3;73,55;565;0;0
15-02-2024 06:00;34;21;11,9;17,1;29,1;0;0,36;6,5;1,5;92;13,2;74,15;565;0;0
15-02-2024 07:00;37;20;11,7;18,6;30,3;0;0,48;6;1,1;20;13,1;75,31;565;9;0
15-02-2024 08:00;39;14;13,3;17,7;31;0;0,47;6,2;1,3;163;14,3;72,56;566;55;0
15-02-2024 09:00;29;12;9,3;11,4;20,6;0;0,34;9,5;1,3;100;15,6;66,62;566;90;0
15-02-2024 10:00;28;13;6,9;8;14,9;0;0,28;11;2,2;85;16,2;63,81;566;173;0
15-02-2024 11:00;31;14;5,1;4,8;9,9;0;0,26;12,1;2,5;61;18,4;58,93;566;357;0
15-02-2024 12:00;23;9;3,3;2,8;6,1;0;0,23;12,7;1,8;56;20,1;50,71;566;337;0
15-02-2024 13:00;21;14;4,5;3,2;7,7;0;0,25;11,7;2,9;55;19,7;50,83;565;301;0
15-02-2024 14:00;23;10;5,7;5,1;10,7;0;0,28;10,6;2,3;86;18,7;54;565;155;0
15-02-2024 15:00;37;9;4,8;4,9;9,7;0;0,25;11;1,5;114;20,5;50,99;564;305;0
15-02-2024 16:00;42;18;10,5;8,6;19,1;0;0,47;8,8;2,7;50;20;49,22;564;183;0
15-02-2024 17:00;24;13;9,4;8,1;17,6;0;0,32;9,2;2,2;93;19,8;54,68;564;162;0
15-02-2024 18:00;30;10;8,6;9,9;18,5;0;0,34;8,3;2;94;18,4;52,94;564;60;0
15-02-2024 19:00;27;14;9,9;12,8;22,7;0;0,37;6,9;1,8;101;16,4;59,55;564;0;0
15-02-2024 20:00;43;18;8,7;13,9;22,6;0;0,35;6;1,4;98;15,5;65,75;565;0;0
15-02-2024 21:00;26;12;5,5;11,9;17,3;0;0,29;6,2;1;145;14,1;68,62;565;0;0
15-02-2024 22:00;25;11;3,9;11,3;15,2;0;0,29;6,4;1;70;13,4;75;566;0;0
15-02-2024 23:00;24;8;3,6;14,5;18,1;0;0,31;3,2;0,6;332;13,2;77,29;566;0;0
15-02-2024 24:00;32;9;3,7;13;16,8;0;0,27;4,9;0,8;269;14,2;75,8;566;0;0
16-02-2024 01:00;31;14;2,6;8,5;11,1;0;0,22;7;0,9;41;14,1;74,61;565;0;0
16-02-2024 02:00;27;11;1,6;9,6;11,1;0;0,24;6,1;0,9;313;13,5;75,21;564;0;0
16-02-2024 03:00;22;12;2,7;15,7;18,4;0;0,3;0,9;0,5;297;12,3;78,69;564;0;0
16-02-2024 04:00;20;12;3,8;15,4;19,2;0;0,29;0,3;0,4;306;12,6;79,55;564;0;0
16-02-2024 05:00;32;16;13,1;16,2;29,3;0;0,27;2,3;0,5;303;13,2;79,24;564;0;0
16-02-2024 06:00;33;20;21,2;18,2;39,4;0;0,38;3;1,3;100;13,5;78,42;564;0;0
16-02-2024 07:00;35;20;26,7;20,6;47,4;0;0,63;2;1;91;13,2;79,31;564;7;0
16-02-2024 08:00;42;19;23,6;15,9;39,5;0;0,52;5;1,1;103;15,7;75,44;565;97;0
16-02-2024 09:00;39;7;10,2;8,4;18,6;0;0,31;8,1;1,7;121;17,9;63,26;565;231;0
16-02-2024 10:00;19;6;6,7;4,7;11,4;0;0,26;9,5;2,7;106;17,9;60,42;565;243;0
16-02-2024 11:00;36;7;6,1;5,3;11,3;0;0,26;8,8;1,9;129;18,2;60,52;565;162;0
16-02-2024 12:00;31;7;6,8;6,1;12,9;0;0,28;9,1;2,5;167;19,4;56,93;565;251;0
16-02-2024 13:00;38;7;5,1;4,3;9,3;0;0,27;10,5;4,3;175;19,4;56,13;564;427;0
16-02-2024 14:00;30;7;5,1;3,2;8,3;0;0,26;10,8;4,2;170;20,4;51,98;564;589;0
16-02-2024 15:00;30;9;6,2;5,3;11,5;0;0,28;9,9;4;177;20,2;53,57;563;438;0
16-02-2024 16:00;27;9;7,5;6,1;13,6;0;0,3;9,5;2,2;136;21,1;51,89;563;311;0
16-02-2024 17:00;25;13;7,9;7,3;15,2;0;0,33;8,1;2;109;19,9;52,67;563;136;0
16-02-2024 18:00;16;9;9,4;10,5;20;0;0,38;6,5;1,7;98;17,7;60,03;563;29;0
16-02-2024 19:00;21;6;5,1;10,4;15,5;0;0,32;7;1,1;162;16,2;66,16;564;0;0
16-02-2024 20:00;14;5;1,9;5,8;7,7;0;0,26;8,3;1;160;15,6;70,01;564;0;0
16-02-2024 21:00;20;4;2,4;7,3;9,7;0;0,27;7,5;1,1;102;14,8;72,67;565;0;0
16-02-2024 22:00;18;4;4,9;9,8;14,7;0;0,31;6,9;1,1;103;14,9;73,21;565;0;0
16-02-2024 23:00;21;12;10,7;18,4;29,1;0;0,4;2,6;0,7;53;14,2;73,94;565;0;0
16-02-2024 24:00;15;7;2;9,7;11,7;0;0,26;7;0,7;316;14,2;73,6;565;0;0
17-02-2024 01:00;14;5;3,6;10,8;14,4;0;0,25;6,2;0,7;258;14,1;73,4;565;0;0
17-02-2024 02:00;16;4;2;6,6;8,5;0;0,22;8,1;0,7;155;13,9;73,59;564;0;0
17-02-2024 03:00;15;4;1,4;6,5;7,8;0;0,22;7,7;0,7;344;13,8;74,67;564;0;0
17-02-2024 04:00;13;6;0,1;3,2;3,3;0;0,19;8,2;0,8;291;13,6;74,37;564;0;0
17-02-2024 05:00;19;6;2,7;11,3;14;0;0,22;3,5;1,1;329;12,8;76,96;564;0;0
17-02-2024 06:00;38;17;29,6;20,1;49,7;0;0,36;0,6;1,1;10;12,4;79,79;564;0;0
17-02-2024 07:00;43;23;34,1;20,8;54,9;0;0,53;1,1;0,6;345;12,9;79,84;564;7;0
17-02-2024 08:00;40;15;26,8;15,8;42,6;0;0,61;2,8;0,8;102;14,5;76,34;565;52;0
17-02-2024 09:00;31;10;7,5;6,9;14,4;0;0,29;7,6;1,4;109;16,3;65,75;565;136;0
17-02-2024 10:00;20;10;6;4,7;10,7;0;0,25;9,9;1,8;98;17,5;58,03;566;298;0
17-02-2024 11:00;23;6;4,2;3,1;7,3;0;0,23;10,6;1,9;112;18,7;55,04;565;272;0
17-02-2024 12:00;25;7;4,9;4,4;9,3;0;0,26;10,8;1,9;133;19,1;52,44;565;254;0
17-02-2024 13:00;32;6;5,1;3,5;8,6;0;0,27;10,5;2,4;137;19,7;52,07;565;417;0
17-02-2024 14:00;30;6;3,7;1,8;5,5;0;0,24;11;2,2;136;21,5;47,37;564;716;0
17-02-2024 15:00;27;11;4,5;2,6;7,1;0;0,25;10,8;2,4;137;22,1;44,27;563;635;0
17-02-2024 16:00;29;9;3,3;1,8;5,1;0;0,23;10,4;2,3;155;22;43,24;563;405;0
17-02-2024 17:00;22;9;3,7;3,2;7;0;0,25;9,6;1,9;129;21,4;45,42;563;202;0
17-02-2024 18:00;22;8;4,7;7,3;12;0;0,31;7,7;1,5;130;18,6;52,12;563;36;0
17-02-2024 19:00;28;11;3,9;8,5;12,3;0;0,3;7;1,3;113;16;62,07;564;0;0
17-02-2024 20:00;25;15;4,8;9,1;13,8;0;0,32;7,1;1,5;115;14,9;67,92;564;0;0
17-02-2024 21:00;32;10;4,7;11,7;16,3;0;0,33;4,5;0,8;4;13,9;70,75;565;0;0
17-02-2024 22:00;24;9;0,9;11,9;12,8;0;0,32;2,8;0,7;294;12,4;75,01;565;0;0
17-02-2024 23:00;33;15;3,4;16,7;20,1;0;0,34;0,6;1;278;11,6;78,92;565;0;0
17-02-2024 24:00;33;12;6,9;16,6;23,5;0;0,38;0,4;0,9;321;10,7;79,98;565;0;0
18-02-2024 01:00;38;20;24,7;17,3;42;0;0,58;0;1,1;334;10,1;82,88;565;0;0
18-02-2024 02:00;28;16;36,1;15,6;51,7;0;0,62;0,2;0,6;302;9,4;83,04;565;0;0
18-02-2024 03:00;23;11;52,4;12,8;65,1;0;0,72;0,1;0,4;308;8,3;83,03;564;0;0
18-02-2024 04:00;31;16;78,7;12,1;90,8;0;0,89;0,2;0,4;319;7,3;82,97;564;0;0
18-02-2024 05:00;31;20;35,4;10,7;46,1;0;0,53;0;0,9;340;7,5;84,79;564;0;0
18-02-2024 06:00;18;8;14;9,2;23,3;0;0,35;0;1,1;349;7,5;85,91;565;0;0
18-02-2024 07:00;25;18;21,3;9,5;30,8;0;0,44;0,4;0,9;343;7,5;86;565;14;0
18-02-2024 08:00;39;26;42,5;11,5;53,9;0;0,53;1,5;1,4;339;9,5;87,05;566;116;0
18-02-2024 09:00;27;17;19,9;6,2;26,1;0;0,37;5,5;1,5;352;16,9;79,08;566;431;0
18-02-2024 10:00;21;14;2,8;1,3;4,1;0;0,24;9,3;1,5;136;19,6;55,27;566;367;0
18-02-2024 11:00;26;10;1,8;1;2,8;0;0,24;11,8;1,9;160;20,9;50,55;566;598;0
18-02-2024 12:00;26;15;1,1;0,7;1,8;0;0,24;13,7;2,4;177;20,8;45,49;565;294;0
18-02-2024 13:00;23;13;1,3;1,2;2,5;0;0,24;13,8;2,7;179;22,4;45,23;565;691;0
18-02-2024 14:00;25;8;0,6;0,1;0,7;0;0,21;15,1;2,2;235;24,7;37,92;564;690;0
18-02-2024 15:00;27;6;0,4;0,1;0,5;0;0,21;18;1,6;305;24,5;36,02;563;421;0
18-02-2024 16:00;28;17;0,3;0,6;0,9;0;0,23;20,4;2,2;281;24,7;38,51;563;394;0
18-02-2024 17:00;48;17;0,3;1,1;1,5;0;0,25;22,7;4,4;264;21,7;51,45;563;285;0
18-02-2024 18:00;31;14;0,1;2,1;2,2;0;0,26;20,3;3,1;260;19,6;58,54;563;61;0
18-02-2024 19:00;32;21;0,3;5;5,4;0;0,27;15,5;0,9;262;17,2;66,58;564;0;0
18-02-2024 20:00;26;16;0,2;4,8;5;0;0,31;12,1;0,6;241;16;73,05;564;0;0
18-02-2024 21:00;49;29;37,3;23,6;61;0;0,91;3;0,7;350;14,5;77,39;565;0;0
18-02-2024 22:00;57;28;67,6;30,5;98,1;0;1,17;0,3;0,7;331;13,7;80,63;565;0;0
18-02-2024 23:00;47;20;37,6;25;62,5;0;0,74;0,9;0,6;327;12,8;77,31;566;0;0
18-02-2024 24:00;41;19;46,6;21,6;68,2;0;0,76;0;0,4;326;11,3;79,75;566;0;0
19-02-2024 01:00;35;16;21,8;20,6;42,4;0;0,57;0,1;0,5;299;11,3;81,14;565;0;0
19-02-2024 02:00;44;17;49,5;19,1;68,6;0;0,61;0,1;0,5;300;10,4;80,89;565;0;0
19-02-2024 03:00;31;19;38;17,3;55,3;0;0,48;0;0,6;322;9,5;82,33;565;0;0
19-02-2024 04:00;28;23;18,1;15,5;33,6;0;0,39;0;0,5;330;9,4;84,25;565;0;0
19-02-2024 05:00;41;25;11,9;15,8;27,7;0;0,39;0,1;0,9;323;10,1;84,47;565;0;0
19-02-2024 06:00;53;33;38,6;17,4;56;0;0,52;0;0,6;309;9;81,43;565;0;0
19-02-2024 07:00;65;36;92,2;20,1;112,3;0;0,96;0,1;0,5;316;8,4;83,39;566;7;0
19-02-2024 08:00;97;50;135,2;27,1;162,3;0;1,35;1,6;1,2;331;13,7;83,12;566;177;0
19-02-2024 09:00;72;38;28,3;16,2;44,6;0;0,64;7,2;1,6;337;18,2;67,34;566;396;0
19-02-2024 10:00;61;31;9,2;10,6;19,8;0;0,42;14,2;1,3;291;20,9;55,19;566;581;0
19-02-2024 11:00;40;13;1,7;3,1;4,8;0;0,28;22,7;1,5;300;22,4;44,24;566;729;0
19-02-2024 12:00;39;19;2,7;5,3;7,9;0;0,25;26,1;1,7;302;24,1;34,76;565;802;0
19-02-2024 13:00;45;16;0,8;2,2;3;0;0,22;32,1;2,2;279;24,8;28,58;565;756;0
19-02-2024 14:00;65;17;0,2;1,3;1,5;0;0,22;25,4;3,3;269;23,4;40,71;564;451;0
19-02-2024 15:00;45;21;0,3;0,9;1,2;0;0,2;22,3;2,4;280;22,7;43,3;564;263;0
19-02-2024 16:00;58;17;0,9;1,5;2,3;0;0,2;20;3,3;272;23,3;44,29;564;439;0
19-02-2024 17:00;41;19;0,2;0,7;0,9;0;0,2;19,1;3;276;22,1;47,37;564;236;0
19-02-2024 18:00;38;16;0,5;2,2;2,7;0;0,22;14,4;1,6;241;19,7;53,53;564;55;0
19-02-2024 19:00;65;15;1,3;9;10,3;0;0,32;10,3;0,8;192;16,5;61,88;564;0;0
19-02-2024 20:00;47;24;10,7;27,9;38,6;0;0,7;2,3;1,6;178;16;69,25;565;0;0
19-02-2024 21:00;42;16;4,7;27;31,6;0;0,61;1,7;1,2;228;15,4;71,02;565;0;0
19-02-2024 22:00;57;24;39,5;30;69,5;0;0,9;0,3;0,4;318;14;73,74;566;0;0
19-02-2024 23:00;47;22;55,7;27,8;83,5;0;1,02;0,2;0,5;319;12,7;78,5;566;0;0
19-02-2024 24:00;49;20;68,1;25,7;93,8;0;0,8;0,3;0,5;332;12,8;80,43;566;0;0
20-02-2024 01:00;40;17;55,2;22;77,2;0;0,72;0,2;0,4;306;12,1;80,5;566;0;0
20-02-2024 02:00;45;19;103,7;24,3;128,1;0;0,74;0;0,5;75;11,8;80,1;565;0;0
20-02-2024 03:00;42;16;52,7;19,7;72,3;0;0,58;0;0,6;311;11,5;82,82;565;0;0
20-02-2024 04:00;38;25;37,7;19,2;57;0;0,48;0,4;0,6;332;11,1;82,45;565;0;0
20-02-2024 05:00;48;22;66,2;20;86,2;0;0,54;0;0,5;306;9,8;82,46;565;0;0
20-02-2024 06:00;91;47;267,2;38,2;305,3;0;1,28;0,1;0,5;334;8,6;83,07;565;0;0
20-02-2024 07:00;63;28;75,6;19;94,5;0;0,68;0;0,9;323;8,9;85,35;566;10;0
20-02-2024 08:00;91;49;63,5;22,9;86,4;0;1,41;1,6;0,8;332;12,5;86,41;566;138;0
20-02-2024 09:00;104;45;47,5;21,5;69;0;0,75;7,4;0,8;256;19;65,74;566;384;0
20-02-2024 10:00;67;30;0;0;0;0;0;0;0,9;285;21,9;50,64;566;586;0
20-02-2024 11:00;41;23;0;0;0;0;0;0;1,4;292;22,8;44,8;565;722;0
20-02-2024 12:00;41;22;0;0;0;0;0;0;2,1;281;24,1;38;565;836;0
20-02-2024 13:00;48;21;0;0;0;0;0,19;23;2,7;272;24,5;35,47;564;713;0
20-02-2024 14:00;66;15;0,2;0,1;0,2;0;0,2;19,1;4,9;267;23,3;43,37;564;743;0
20-02-2024 15:00;52;13;0,4;0;0,4;0;0,2;17,5;4,1;263;23,2;43,89;563;577;0
20-02-2024 16:00;48;12;0,3;0;0,4;0;0,2;16,8;3,4;264;23;45,26;563;445;0
20-02-2024 17:00;39;17;0,4;0;0,4;0;0,19;16,3;2,9;261;22,8;46,71;563;310;0
20-02-2024 18:00;43;13;0,4;1,1;1,5;0;0,2;15,5;1,9;252;21,1;46,88;563;93;0
20-02-2024 19:00;37;16;0,1;2,1;2,2;0;0,21;14,3;1,1;218;17,1;57,94;564;0;0
20-02-2024 20:00;36;13;1;4;5;0;0,26;11,8;0,9;207;15,4;67,55;565;0;0
20-02-2024 21:00;48;22;20,4;16;36,4;0;0,59;2,1;0,4;293;13,3;71,66;565;0;0
20-02-2024 22:00;73;36;98,9;18,4;117,3;0;1,22;0,2;0,5;333;11,8;78,75;565;0;0
20-02-2024 23:00;52;26;47,8;18,1;66;0;0,87;0,1;0,3;304;10,5;81,31;565;0;0
20-02-2024 24:00;54;26;104,1;15;119,1;0;1;0;0,6;311;9,4;82,51;565;0;0
21-02-2024 01:00;53;30;159,8;15,3;175,1;0;1,09;0,2;0,6;324;8,6;83,61;565;0;0
21-02-2024 02:00;37;26;124,5;13,4;137,9;0;0,85;0,1;0,5;309;7,7;83,8;565;0;0
21-02-2024 03:00;27;17;26;13,1;39;0;0,48;0;0,4;309;7,1;84,29;564;0;0
21-02-2024 04:00;30;13;37,1;11,5;48,6;0;0,46;0;0,4;289;6,1;84,17;564;0;0
21-02-2024 05:00;41;22;79,9;12;91,9;0;0,51;0,3;0,5;311;5,6;84,22;564;0;0
21-02-2024 06:00;61;26;71,5;16,1;87,5;0;0,5;0;0,6;271;5,8;85,05;565;0;0
21-02-2024 07:00;63;36;159,4;19,3;178,8;0;1,29;0,3;0,7;312;6,3;85,46;565;14;0
21-02-2024 08:00;64;34;79,2;18,2;97,4;0;0,85;1,4;0,7;331;12,3;85,7;565;165;0
21-02-2024 09:00;110;41;68,9;26,7;95,6;0;0,95;4,7;0,8;259;18,4;64,89;566;373;0
21-02-2024 10:00;80;32;23,7;22,8;46,5;0;0,66;13,7;1;248;20,9;48,39;566;572;0
21-02-2024 11:00;46;22;3;5,5;8,5;0;0,32;22,9;1,4;294;22,5;42,44;565;687;0
21-02-2024 12:00;101;23;2,4;2,6;4,9;0;0,22;18,3;4;274;20,6;43,61;565;563;0
21-02-2024 13:00;91;16;1,2;1,5;2,6;0;0,19;17;4,8;278;20,9;43,49;564;814;0
21-02-2024 14:00;57;10;1,6;0,9;2,5;0;0,18;17,1;4,4;274;21,1;42,36;564;739;0
21-02-2024 15:00;69;18;1,1;1,2;2,4;0;0,19;16,9;4,4;269;21,4;42,08;563;635;0
21-02-2024 16:00;54;13;1;1,1;2,1;0;0,19;17,7;4,1;270;21,3;41,44;563;461;0
21-02-2024 17:00;57;14;0,8;1,3;2,1;0;0,19;18,8;3,8;274;20,9;41,1;563;267;0
21-02-2024 18:00;36;13;0,4;1;1,4;0;0,21;18,1;2,5;282;19,2;44,92;563;74;0
21-02-2024 19:00;36;13;0,4;4,3;4,6;0;0,25;14,3;0,7;302;15,5;52,07;564;0;0
21-02-2024 20:00;65;18;43,4;17,1;60,5;0;0,7;5,7;0,7;291;12,9;62,74;564;0;0
21-02-2024 21:00;87;32;123,7;25;148,8;0;1,28;0,2;0,7;34;10,8;66,46;564;0;0
