Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento;Dir Viento;Temperatura;Temperatura;HR;Presion Baro;Red Solar;Precipitacion;BC ug/m3
11-03-2024 09:00;103;48;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0
11-03-2024 10:00;111;37;0;0;0;0;0;0;0;0;17,4;0;0;0;0;0;0
11-03-2024 11:00;88;48;0;0;0;0;0;0;0;0;18,1;0;0;0;0;0;0
11-03-2024 12:00;57;38;0;0;0;0;0;0;0;0;18,5;0;0;0;0;0;0
11-03-2024 13:00;71;47;0;0;0;0;0;0;0;0;17,8;0;0;0;0;0;0
11-03-2024 14:00;59;35;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0
11-03-2024 15:00;83;48;0;0;0;0;0;0;0;0;19,5;0;0;0;0;0;0
11-03-2024 16:00;67;38;0;0;0;0;0;0;0;0;20,2;0;0;0;0;0;0
11-03-2024 17:00;64;0;0;0;0;0;0;0;0;0;20,1;0;0;0;0;0;0
11-03-2024 18:00;54;46;0;0;0;0;0;0;0;0;18,7;0;0;0;0;0;0
11-03-2024 19:00;65;49;0;0;0;0;0;0;0;0;17,5;0;0;0;0;0;0
11-03-2024 20:00;79;53;0;0;0;0;0;0;0;0;17,1;0;0;0;0;0;0
11-03-2024 21:00;78;49;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0
11-03-2024 22:00;75;48;0;0;0;0;0;0;0;0;16,4;0;0;0;0;0;0
11-03-2024 23:00;80;52;0;0;0;0;0;0;0;0;15,9;0;0;0;0;0;0
11-03-2024 24:00;55;32;0;0;0;0;0;0;0;0;15,9;0;0;0;0;0;0
12-03-2024 01:00;40;30;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
12-03-2024 02:00;46;31;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
12-03-2024 03:00;45;29;0;0;0;0;0;0;0;0;14,6;0;0;0;0;0;0
12-03-2024 04:00;55;40;0;0;0;0;0;0;0;0;14,2;0;0;0;0;0;0
12-03-2024 05:00;86;52;0;0;0;0;0;0;0;0;14,2;0;0;0;0;0;0
12-03-2024 06:00;83;43;0;0;0;0;0;0;0;0;14,4;0;0;0;0;0;0
12-03-2024 07:00;85;44;0;0;0;0;0;0;0;0;15,5;0;0;0;0;0;0
12-03-2024 08:00;87;40;0;0;0;0;0;0;0;0;16,6;0;0;0;0;0;0
12-03-2024 09:00;86;42;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0
12-03-2024 10:00;79;79;0;0;0;0;0;0;0;0;20,4;0;0;0;0;0;0
12-03-2024 11:00;0;145;0;0;0;0;0;0;0;0;20,8;0;0;0;0;0;0
12-03-2024 12:00;0;93;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0
12-03-2024 13:00;53;47;0;0;0;0;0;0;0;0;19,5;0;0;0;0;0;0
12-03-2024 14:00;0;64;0;0;0;0;0;0;0;0;19,6;0;0;0;0;0;0
12-03-2024 15:00;99;80;0;0;0;0;0;0;0;0;20,3;0;0;0;0;0;0
12-03-2024 16:00;70;70;0;0;0;0;0;0;0;0;19,3;0;0;0;0;0;0
12-03-2024 17:00;73;58;0;0;0;0;0;0;0;0;18,9;0;0;0;0;0;0
12-03-2024 18:00;76;52;0;0;0;0;0;0;0;0;17,8;0;0;0;0;0;0
12-03-2024 19:00;90;62;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0
12-03-2024 20:00;90;54;0;0;0;0;0;0;0;0;16,7;0;0;0;0;0;0
12-03-2024 21:00;79;53;0;0;0;0;0;0;0;0;17,5;0;0;0;0;0;0
12-03-2024 22:00;68;49;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0
12-03-2024 23:00;74;44;0;0;0;0;0;0;0;0;16,2;0;0;0;0;0;0
12-03-2024 24:00;71;48;0;0;0;0;0;0;0;0;15,9;0;0;0;0;0;0
13-03-2024 01:00;78;48;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
13-03-2024 02:00;59;51;0;0;0;0;0;0;0;0;15,8;0;0;0;0;0;0
13-03-2024 03:00;58;38;0;0;0;0;0;0;0;0;15,8;0;0;0;0;0;0
13-03-2024 04:00;69;44;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
13-03-2024 05:00;69;46;0;0;0;0;0;0;0;0;15,5;0;0;0;0;0;0
13-03-2024 06:00;80;55;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
13-03-2024 07:00;74;49;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0
13-03-2024 08:00;86;52;0;0;0;0;0;0;0;0;16,7;0;0;0;0;0;0
13-03-2024 09:00;110;51;0;0;0;0;0;0;0;0;18,6;0;0;0;0;0;0
13-03-2024 10:00;106;45;0;0;0;0;0;0;0;0;19,9;0;0;0;0;0;0
13-03-2024 11:00;68;44;0;0;0;0;0;0;0;0;20,9;0;0;0;0;0;0
13-03-2024 12:00;73;41;0;0;0;0;0;0;0;0;21,7;0;0;0;0;0;0
13-03-2024 13:00;82;51;0;0;0;0;0;0;0;0;22,1;0;0;0;0;0;0
13-03-2024 14:00;57;57;0;0;0;0;0;0;0;0;22,4;0;0;0;0;0;0
13-03-2024 15:00;90;53;0;0;0;0;0;0;0;0;22,7;0;0;0;0;0;0
13-03-2024 16:00;66;54;0;0;0;0;0;0;0;0;22,4;0;0;0;0;0;0
13-03-2024 17:00;75;57;0;0;0;0;0;0;0;0;22,1;0;0;0;0;0;0
13-03-2024 18:00;55;50;0;0;0;0;0;0;0;0;20,7;0;0;0;0;0;0
13-03-2024 19:00;53;53;0;0;0;0;0;0;0;0;18,9;0;0;0;0;0;0
13-03-2024 20:00;96;55;0;0;0;0;0;0;0;0;17,9;0;0;0;0;0;0
13-03-2024 21:00;96;56;0;0;0;0;0;0;0;0;17,4;0;0;0;0;0;0
13-03-2024 22:00;79;43;0;0;0;0;0;0;0;0;17,3;0;0;0;0;0;0
13-03-2024 23:00;70;44;0;0;0;0;0;0;0;0;16,9;0;0;0;0;0;0
13-03-2024 24:00;53;27;0;0;0;0;0;0;0;0;16,6;0;0;0;0;0;0
14-03-2024 01:00;58;28;0;0;0;0;0;0;0;0;16,8;0;0;0;0;0;0
14-03-2024 02:00;57;28;0;0;0;0;0;0;0;0;16,7;0;0;0;0;0;0
14-03-2024 03:00;73;41;0;0;0;0;0;0;0;0;16,6;0;0;0;0;0;0
14-03-2024 04:00;43;40;0;0;0;0;0;0;0;0;15,4;0;0;0;0;0,6;0
14-03-2024 05:00;39;37;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
14-03-2024 06:00;62;38;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0
14-03-2024 07:00;94;46;0;0;0;0;0;0;0;0;15,6;0;0;0;0;0;0
14-03-2024 08:00;87;43;0;0;0;0;0;0;0;0;15,8;0;0;0;0;0;0
14-03-2024 09:00;80;46;0;0;0;0;0;0;0;0;16,9;0;0;0;0;0;0
14-03-2024 10:00;71;41;0;0;0;0;0;0;0;0;16,8;0;0;0;0;0;0
14-03-2024 11:00;65;36;0;0;0;0;0;0;0;0;17,4;0;0;0;0;0;0
14-03-2024 12:00;55;33;0;0;0;0;0;0;0;0;19,1;0;0;0;0;0;0
14-03-2024 13:00;60;48;0;0;0;0;0;0;0;0;20,5;0;0;0;0;0;0
14-03-2024 14:00;68;39;0;0;0;0;0;0;0;0;20,7;0;0;0;0;0;0
14-03-2024 15:00;71;51;0;0;0;0;0;0;0;0;20,5;0;0;0;0;0;0
14-03-2024 16:00;69;58;0;0;0;0;0;0;0;0;19,5;0;0;0;0;0;0
14-03-2024 17:00;85;56;0;0;0;0;0;0;0;0;18,6;0;0;0;0;0;0
14-03-2024 18:00;88;62;0;0;0;0;0;0;0;0;17,8;0;0;0;0;0;0
14-03-2024 19:00;88;50;0;0;0;0;0;0;0;0;16,9;0;0;0;0;0;0
14-03-2024 20:00;88;55;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0
14-03-2024 21:00;89;44;0;0;0;0;0;0;0;0;16,6;0;0;0;0;0;0
14-03-2024 22:00;66;50;0;0;0;0;0;0;0;0;16,4;0;0;0;0;0;0
14-03-2024 23:00;80;55;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
14-03-2024 24:00;83;58;0;0;0;0;0;0;0;0;14,5;0;0;0;0;0;0
15-03-2024 01:00;97;52;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0
15-03-2024 02:00;63;40;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
15-03-2024 03:00;52;34;0;0;0;0;0;0;0;0;12,4;0;0;0;0;0;0
15-03-2024 04:00;102;70;0;0;0;0;0;0;0;0;12,1;0;0;0;0;0;0
15-03-2024 05:00;103;50;0;0;0;0;0;0;0;0;11,4;0;0;0;0;0;0
15-03-2024 06:00;155;86;0;0;0;0;0;0;0;0;11,1;0;0;0;0;0;0
15-03-2024 07:00;204;120;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0
15-03-2024 08:00;164;89;0;0;0;0;0;0;0;0;14,9;0;0;0;0;0;0
15-03-2024 09:00;158;85;0;0;0;0;0;0;0;0;17,8;0;0;0;0;0;0
15-03-2024 10:00;93;75;0;0;0;0;0;0;0;0;20,1;0;0;0;0;0;0
15-03-2024 11:00;66;49;0;0;0;0;0;0;0;0;21,3;0;0;0;0;0;0
15-03-2024 12:00;60;56;0;0;0;0;0;0;0;0;22,2;0;0;0;0;0;0
15-03-2024 13:00;45;41;0;0;0;0;0;0;0;0;23,4;0;0;0;0;0;0
15-03-2024 14:00;43;35;0;0;0;0;0;0;0;0;23,4;0;0;0;0;0;0
15-03-2024 15:00;55;55;0;0;0;0;0;0;0;0;23,8;0;0;0;0;0;0
15-03-2024 16:00;53;40;0;0;0;0;0;0;0;0;22,8;0;0;0;0;0;0
15-03-2024 17:00;76;51;0;0;0;0;0;0;0;0;20,9;0;0;0;0;0;0
15-03-2024 18:00;64;49;0;0;0;0;0;0;0;0;19,4;0;0;0;0;0;0
15-03-2024 19:00;63;47;0;0;0;0;0;0;0;0;18,7;0;0;0;0;0;0
15-03-2024 20:00;67;52;0;0;0;0;0;0;0;0;17,9;0;0;0;0;0;0
15-03-2024 21:00;76;54;0;0;0;0;0;0;0;0;17,8;0;0;0;0;0;0
15-03-2024 22:00;68;53;0;0;0;0;0;0;0;0;17,3;0;0;0;0;0;0
15-03-2024 23:00;54;31;0;0;0;0;0;0;0;0;16,4;0;0;0;0;0;0
15-03-2024 24:00;83;47;0;0;0;0;0;0;0;0;16,2;0;0;0;0;0;0
16-03-2024 01:00;59;38;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0
16-03-2024 02:00;59;31;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
16-03-2024 03:00;68;32;0;0;0;0;0;0;0;0;13,7;0;0;0;0;0;0
16-03-2024 04:00;50;34;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0
16-03-2024 05:00;62;42;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
16-03-2024 06:00;100;46;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
16-03-2024 07:00;95;62;0;0;0;0;0;0;0;0;14,3;0;0;0;0;0;0
16-03-2024 08:00;101;54;0;0;0;0;0;0;0;0;16,4;0;0;0;0;0;0
16-03-2024 09:00;76;57;0;0;0;0;0;0;0;0;17,9;0;0;0;0;0;0
16-03-2024 10:00;97;54;0;0;0;0;0;0;0;0;20,3;0;0;0;0;0;0
16-03-2024 11:00;81;54;0;0;0;0;0;0;0;0;20,9;0;0;0;0;0;0
16-03-2024 12:00;90;61;0;0;0;0;0;0;0;0;22,2;0;0;0;0;0;0
16-03-2024 13:00;83;55;0;0;0;0;0;0;0;0;24,3;0;0;0;0;0;0
16-03-2024 14:00;76;63;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0
16-03-2024 15:00;95;55;0;0;0;0;0;0;0;0;24,8;0;0;0;0;0;0
16-03-2024 16:00;71;43;0;0;0;0;0;0;0;0;23,9;0;0;0;0;0;0
16-03-2024 17:00;48;41;0;0;0;0;0;0;0;0;22,8;0;0;0;0;0;0
16-03-2024 18:00;50;40;0;0;0;0;0;0;0;0;20,7;0;0;0;0;0;0
16-03-2024 19:00;46;46;0;0;0;0;0;0;0;0;18,9;0;0;0;0;0;0
16-03-2024 20:00;56;53;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0
16-03-2024 21:00;77;55;0;0;0;0;0;0;0;0;17,5;0;0;0;0;0;0
16-03-2024 22:00;89;57;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0
16-03-2024 23:00;79;46;0;0;0;0;0;0;0;0;16,8;0;0;0;0;0;0
16-03-2024 24:00;51;37;0;0;0;0;0;0;0;0;15,6;0;0;0;0;0;0
17-03-2024 01:00;51;32;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
17-03-2024 02:00;44;30;0;0;0;0;0;0;0;0;14,1;0;0;0;0;0;0
17-03-2024 03:00;36;23;0;0;0;0;0;0;0;0;13,1;0;0;0;0;0;0
17-03-2024 04:00;33;26;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0
17-03-2024 05:00;51;36;0;0;0;0;0;0;0;0;12,8;0;0;0;0;0;0
17-03-2024 06:00;65;47;0;0;0;0;0;0;0;0;12,8;0;0;0;0;0;0
17-03-2024 07:00;85;48;0;0;0;0;0;0;0;0;13,5;0;0;0;0;0;0
17-03-2024 08:00;84;46;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0
17-03-2024 09:00;76;40;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0
17-03-2024 10:00;61;43;0;0;0;0;0;0;0;0;20,2;0;0;0;0;0;0
17-03-2024 11:00;65;41;0;0;0;0;0;0;0;0;21,9;0;0;0;0;0;0
17-03-2024 12:00;59;45;0;0;0;0;0;0;0;0;22,2;0;0;0;0;0;0
17-03-2024 13:00;64;37;0;0;0;0;0;0;0;0;21,8;0;0;0;0;0;0
17-03-2024 14:00;54;43;0;0;0;0;0;0;0;0;22,6;0;0;0;0;0;0
17-03-2024 15:00;57;29;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0
17-03-2024 16:00;49;27;0;0;0;0;0;0;0;0;22,1;0;0;0;0;0;0
17-03-2024 17:00;25;25;0;0;0;0;0;0;0;0;19,5;0;0;0;0;0;0
17-03-2024 18:00;33;33;0;0;0;0;0;0;0;0;18,3;0;0;0;0;0;0
17-03-2024 19:00;41;27;0;0;0;0;0;0;0;0;17,6;0;0;0;0;0;0
17-03-2024 20:00;39;36;0;0;0;0;0;0;0;0;17,1;0;0;0;0;0;0
17-03-2024 21:00;56;23;0;0;0;0;0;0;0;0;16,9;0;0;0;0;0;0
17-03-2024 22:00;60;40;0;0;0;0;0;0;0;0;16,6;0;0;0;0;0;0
17-03-2024 23:00;69;42;0;0;0;0;0;0;0;0;16,3;0;0;0;0;0;0
17-03-2024 24:00;46;30;0;0;0;0;0;0;0;0;16,1;0;0;0;0;0;0
18-03-2024 01:00;55;33;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0
18-03-2024 02:00;46;39;0;0;0;0;0;0;0;0;15,2;0;0;0;0;0;0
18-03-2024 03:00;56;38;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
18-03-2024 04:00;62;41;0;0;0;0;0;0;0;0;14,6;0;0;0;0;0;0
18-03-2024 05:00;97;64;0;0;0;0;0;0;0;0;15,2;0;0;0;0;0;0
18-03-2024 06:00;271;81;0;0;0;0;0;0;0;0;14,6;0;0;0;0;0;0
18-03-2024 07:00;106;67;0;0;0;0;0;0;0;0;14,7;0;0;0;0;0;0
18-03-2024 08:00;100;52;0;0;0;0;0;0;0;0;16,1;0;0;0;0;0;0
18-03-2024 09:00;106;57;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0
18-03-2024 10:00;99;47;0;0;0;0;0;0;0;0;20,5;0;0;0;0;0;0
18-03-2024 11:00;100;46;0;0;0;0;0;0;0;0;22,1;0;0;0;0;0;0
18-03-2024 12:00;58;31;0;0;0;0;0;0;0;0;23,1;0;0;0;0;0;0
18-03-2024 13:00;64;31;0;0;0;0;0;0;0;0;24,6;0;0;0;0;0;0
18-03-2024 14:00;0;71;0;0;0;0;0;0;0;0;23,9;0;0;0;0;0;0
18-03-2024 15:00;0;52;0;0;0;0;0;0;0;0;22,8;0;0;0;0;0;0
18-03-2024 16:00;58;47;0;0;0;0;0;0;0;0;22,5;0;0;0;0;0;0
18-03-2024 17:00;54;43;0;0;0;0;0;0;0;0;20,8;0;0;0;0;0;0
18-03-2024 18:00;80;50;0;0;0;0;0;0;0;0;19,8;0;0;0;0;0;0
18-03-2024 19:00;67;54;0;0;0;0;0;0;0;0;18,4;0;0;0;0;0;0
18-03-2024 20:00;63;44;0;0;0;0;0;0;0;0;18,1;0;0;0;0;0;0
18-03-2024 21:00;52;31;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0
18-03-2024 22:00;64;36;0;0;0;0;0;0;0;0;17,2;0;0;0;0;0;0
18-03-2024 23:00;61;23;0;0;0;0;0;0;0;0;16,9;0;0;0;0;0;0
18-03-2024 24:00;46;26;0;0;0;0;0;0;0;0;16,4;0;0;0;0;0;0
19-03-2024 01:00;79;40;0;0;0;0;0;0;0;0;15,8;0;0;0;0;0;0
19-03-2024 02:00;58;28;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
19-03-2024 03:00;53;23;0;0;0;0;0;0;0;0;15,2;0;0;0;0;0;0
19-03-2024 04:00;59;36;0;0;0;0;0;0;0;0;15,4;0;0;0;0;0;0
19-03-2024 05:00;73;51;0;0;0;0;0;0;0;0;15,8;0;0;0;0;0;0
19-03-2024 06:00;91;63;0;0;0;0;0;0;0;0;15,5;0;0;0;0;0;0
19-03-2024 07:00;87;64;0;0;0;0;0;0;0;0;15,6;0;0;0;0;0;0
19-03-2024 08:00;106;60;0;0;0;0;0;0;0;0;16,9;0;0;0;0;0;0
19-03-2024 09:00;92;62;0;0;0;0;0;0;0;0;18,1;0;0;0;0;0;0
19-03-2024 10:00;93;57;0;0;0;0;0;0;0;0;18,9;0;0;0;0;0;0
19-03-2024 11:00;87;49;0;0;0;0;0;0;0;0;18,6;0;0;0;0;0;0
19-03-2024 12:00;71;53;0;0;0;0;0;0;0;0;18,7;0;0;0;0;0;0
19-03-2024 13:00;69;42;0;0;0;0;0;0;0;0;18,6;0;0;0;0;0;0
19-03-2024 14:00;67;43;0;0;0;0;0;0;0;0;17,5;0;0;0;0;0;0
19-03-2024 15:00;63;41;0;0;0;0;0;0;0;0;19,4;0;0;0;0;0;0
19-03-2024 16:00;101;61;0;0;0;0;0;0;0;0;20,5;0;0;0;0;0;0
19-03-2024 17:00;95;60;0;0;0;0;0;0;0;0;20,6;0;0;0;0;0;0
19-03-2024 18:00;55;45;0;0;0;0;0;0;0;0;19,8;0;0;0;0;0;0
19-03-2024 19:00;58;44;0;0;0;0;0;0;0;0;18,5;0;0;0;0;0;0
19-03-2024 20:00;92;67;0;0;0;0;0;0;0;0;17,2;0;0;0;0;0;0
19-03-2024 21:00;87;53;0;0;0;0;0;0;0;0;16,6;0;0;0;0;0;0
19-03-2024 22:00;71;47;0;0;0;0;0;0;0;0;15,9;0;0;0;0;0;0
19-03-2024 23:00;84;57;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
19-03-2024 24:00;96;50;0;0;0;0;0;0;0;0;14,3;0;0;0;0;0;0
20-03-2024 01:00;79;37;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0
20-03-2024 02:00;74;38;0;0;0;0;0;0;0;0;13,1;0;0;0;0;0;0
20-03-2024 03:00;86;52;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
20-03-2024 04:00;83;44;0;0;0;0;0;0;0;0;12,2;0;0;0;0;0;0
20-03-2024 05:00;142;71;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
20-03-2024 06:00;129;58;0;0;0;0;0;0;0;0;12,2;0;0;0;0;0;0
20-03-2024 07:00;163;84;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0
20-03-2024 08:00;184;89;0;0;0;0;0;0;0;0;15,6;0;0;0;0;0;0
20-03-2024 09:00;133;84;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0
20-03-2024 10:00;120;69;0;0;0;0;0;0;0;0;22,2;0;0;0;0;0;0
20-03-2024 11:00;81;59;0;0;0;0;0;0;0;0;23,9;0;0;0;0;0;0
20-03-2024 12:00;93;64;0;0;0;0;0;0;0;0;25,4;0;0;0;0;0;0
20-03-2024 13:00;93;62;0;0;0;0;0;0;0;0;25,5;0;0;0;0;0;0
20-03-2024 14:00;108;63;0;0;0;0;0;0;0;0;22,5;0;0;0;0;0;0
20-03-2024 15:00;83;63;0;0;0;0;0;0;0;0;20,1;0;0;0;0;0,9;0
20-03-2024 16:00;57;51;0;0;0;0;0;0;0;0;18,9;0;0;0;0;0,1;0
20-03-2024 17:00;101;55;0;0;0;0;0;0;0;0;20,7;0;0;0;0;0;0
20-03-2024 18:00;72;43;0;0;0;0;0;0;0;0;19,2;0;0;0;0;1,6;0
20-03-2024 19:00;0;36;0;0;0;0;0;0;0;0;16,7;0;0;0;0;6,6;0
20-03-2024 20:00;61;44;0;0;0;0;0;0;0;0;16,7;0;0;0;0;0,1;0
20-03-2024 21:00;60;37;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0,5;0
20-03-2024 22:00;60;45;0;0;0;0;0;0;0;0;15,3;0;0;0;0;11,1;0
20-03-2024 23:00;73;56;0;0;0;0;0;0;0;0;15,2;0;0;0;0;0;0
20-03-2024 24:00;78;47;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0,1;0
21-03-2024 01:00;76;55;0;0;0;0;0;0;0;0;15,6;0;0;0;0;0;0
21-03-2024 02:00;77;55;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
21-03-2024 03:00;82;59;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
21-03-2024 04:00;158;71;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
21-03-2024 05:00;163;82;0;0;0;0;0;0;0;0;14,9;0;0;0;0;0;0
21-03-2024 06:00;127;79;0;0;0;0;0;0;0;0;14,9;0;0;0;0;0;0
21-03-2024 07:00;178;84;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
21-03-2024 08:00;175;80;0;0;0;0;0;0;0;0;15,8;0;0;0;0;0;0
21-03-2024 09:00;140;61;0;0;0;0;0;0;0;0;19,4;0;0;0;0;0;0
21-03-2024 10:00;132;65;0;0;0;0;0;0;0;0;22,6;0;0;0;0;0;0
21-03-2024 11:00;85;38;0;0;0;0;0;0;0;0;25,1;0;0;0;0;0;0
21-03-2024 12:00;85;57;0;0;0;0;0;0;0;0;22,9;0;0;0;0;0;0
21-03-2024 13:00;88;63;0;0;0;0;0;0;0;0;23,5;0;0;0;0;0;0
21-03-2024 14:00;77;45;0;0;0;0;0;0;0;0;21,7;0;0;0;0;5,1;0
21-03-2024 15:00;35;35;0;0;0;0;0;0;0;0;18,9;0;0;0;0;1,8;0
21-03-2024 16:00;60;41;0;0;0;0;0;0;0;0;19,1;0;0;0;0;0;0
21-03-2024 17:00;47;47;0;0;0;0;0;0;0;0;16,9;0;0;0;0;1,8;0
21-03-2024 18:00;99;66;0;0;0;0;0;0;0;0;15,9;0;0;0;0;0;0
21-03-2024 19:00;111;49;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0
21-03-2024 20:00;138;41;0;0;0;0;0;0;0;0;15,4;0;0;0;0;0;0
21-03-2024 21:00;114;53;0;0;0;0;0;0;0;0;15,1;0;0;0;0;0;0
21-03-2024 22:00;178;86;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0
21-03-2024 23:00;146;68;0;0;0;0;0;0;0;0;14,4;0;0;0;0;0;0
21-03-2024 24:00;108;55;0;0;0;0;0;0;0;0;14,1;0;0;0;0;0;0
22-03-2024 01:00;124;50;0;0;0;0;0;0;0;0;13,9;0;0;0;0;0;0
22-03-2024 02:00;210;113;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0
22-03-2024 03:00;165;103;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0
22-03-2024 04:00;155;75;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
22-03-2024 05:00;212;107;0;0;0;0;0;0;0;0;13,1;0;0;0;0;0;0
22-03-2024 06:00;177;89;0;0;0;0;0;0;0;0;13,1;0;0;0;0;0;0
22-03-2024 07:00;191;90;0;0;0;0;0;0;0;0;12,9;0;0;0;0;0;0
22-03-2024 08:00;208;91;0;0;0;0;0;0;0;0;15,1;0;0;0;0;0;0
22-03-2024 09:00;158;103;0;0;0;0;0;0;0;0;17,5;0;0;0;0;0;0
22-03-2024 10:00;162;101;0;0;0;0;0;0;0;0;18,5;0;0;0;0;0;0
22-03-2024 11:00;118;74;0;0;0;0;0;0;0;0;20,9;0;0;0;0;0;0
22-03-2024 12:00;103;67;0;0;0;0;0;0;0;0;22,7;0;0;0;0;0;0
22-03-2024 13:00;106;79;0;0;0;0;0;0;0;0;24,1;0;0;0;0;0;0
22-03-2024 14:00;97;64;0;0;0;0;0;0;0;0;23,8;0;0;0;0;0;0
22-03-2024 15:00;103;74;0;0;0;0;0;0;0;0;23,4;0;0;0;0;0;0
22-03-2024 16:00;103;57;0;0;0;0;0;0;0;0;22,6;0;0;0;0;0;0
22-03-2024 17:00;77;48;0;0;0;0;0;0;0;0;21,3;0;0;0;0;0;0
22-03-2024 18:00;85;57;0;0;0;0;0;0;0;0;19,7;0;0;0;0;0;0
22-03-2024 19:00;82;55;0;0;0;0;0;0;0;0;17,8;0;0;0;0;0;0
22-03-2024 20:00;120;55;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0
22-03-2024 21:00;107;58;0;0;0;0;0;0;0;0;17,1;0;0;0;0;0;0
22-03-2024 22:00;90;58;0;0;0;0;0;0;0;0;16,7;0;0;0;0;0;0
22-03-2024 23:00;142;80;0;0;0;0;0;0;0;0;16,4;0;0;0;0;0;0
22-03-2024 24:00;139;93;0;0;0;0;0;0;0;0;16,3;0;0;0;0;0;0
23-03-2024 01:00;155;90;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
23-03-2024 02:00;201;161;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
23-03-2024 03:00;172;99;0;0;0;0;0;0;0;0;14,7;0;0;0;0;0;0
23-03-2024 04:00;124;78;0;0;0;0;0;0;0;0;14,3;0;0;0;0;0;0
23-03-2024 05:00;140;73;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
23-03-2024 06:00;171;97;0;0;0;0;0;0;0;0;14,2;0;0;0;0;0;0
23-03-2024 07:00;184;98;0;0;0;0;0;0;0;0;14,5;0;0;0;0;0;0
23-03-2024 08:00;154;91;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
23-03-2024 09:00;131;65;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0
23-03-2024 10:00;133;66;0;0;0;0;0;0;0;0;21,4;0;0;0;0;0;0
23-03-2024 11:00;91;50;0;0;0;0;0;0;0;0;23,7;0;0;0;0;0;0
23-03-2024 12:00;111;90;0;0;0;0;0;0;0;0;23,2;0;0;0;0;0;0
23-03-2024 13:00;91;84;0;0;0;0;0;0;0;0;21,7;0;0;0;0;0;0
23-03-2024 14:00;79;53;0;0;0;0;0;0;0;0;21,6;0;0;0;0;0;0
23-03-2024 15:00;81;63;0;0;0;0;0;0;0;0;21,6;0;0;0;0;0;0
23-03-2024 16:00;63;49;0;0;0;0;0;0;0;0;21,3;0;0;0;0;0;0
